 param_v,     stp,     trn_a,     trn_l, time_send, time_recv, time_calc, time_eval,     grd_n
   34378,   15662,0.96875000,    0.1106,   0.31986,   0.00000,   0.20603,   0.00400,    8.8554
   34378,   15663,0.90625000,    0.3536,   0.34775,   0.00000,   0.23413,   0.01300,    8.5730
   34378,   15664,0.95312500,    0.1129,   0.23015,   0.00000,   0.10700,   0.00400,    8.4266
   34378,   15665,0.92187500,    0.2039,   0.30417,   0.00000,   0.15879,   0.00400,    8.3756
   34389,   15666,0.98437500,    0.1285,   0.36359,   0.19687,   0.13373,   0.01100,    8.6876
   34389,   15667,0.89062500,    0.3219,   0.31001,   0.00000,   0.11636,   0.00551,    8.1081
   34389,   15668,0.95312500,    0.1451,   0.33787,   0.00000,   0.23903,   0.01204,    8.6003
   34389,   15669,0.96875000,    0.1316,   0.30879,   0.00000,   0.20005,   0.01100,    8.4647
   34389,   15670,0.90625000,    0.1931,   0.27375,   0.00000,   0.10350,   0.00400,    8.0479
   34400,   15671,0.93750000,    0.1858,   0.28900,   7.86198,   0.19504,   0.00400,    8.8178
   34400,   15672,0.96875000,    0.1471,   0.34162,   0.00000,   0.24095,   0.01300,    8.7177
   34400,   15673,0.93750000,    0.1834,   0.30300,   0.00000,   0.13600,   0.00600,    8.7440
   34400,   15674,0.90625000,    0.3623,   0.26561,   0.00000,   0.15700,   0.00500,    8.1935
   34400,   15675,0.90625000,    0.2666,   0.27199,   0.00000,   0.22900,   0.00701,    8.8746
   34411,   15676,0.92187500,    0.2012,   0.32849,   0.21700,   0.21761,   0.01211,    8.3680
   34411,   15677,0.92187500,    0.1918,   0.33045,   0.00000,   0.21998,   0.01100,    8.9169
   34411,   15678,0.95312500,    0.1153,   0.35512,   0.00000,   0.19923,   0.01100,    8.9143
   34411,   15679,0.93750000,    0.1681,   0.26200,   0.00000,   0.14000,   0.01100,    9.2154
   34411,   15680,0.92187500,    0.2878,   0.26900,   0.00000,   0.18923,   0.00500,    8.5123
   34422,   15681,0.95312500,    0.2382,   0.34722,   0.21000,   0.22155,   0.00500,    8.8845
   34422,   15682,0.87500000,    0.3412,   0.31901,   0.00000,   0.22200,   0.01100,    8.6921
   34422,   15683,0.95312500,    0.1080,   0.23331,   0.00000,   0.12777,   0.01006,    9.0289
   34422,   15684,0.92187500,    0.3426,   0.22500,   0.00000,   0.13000,   0.00800,    7.7684
   34422,   15685,0.93750000,    0.1940,   0.39969,   0.00000,   0.11700,   0.00500,    9.1083
   34434,   15686,0.92187500,    0.2069,   0.35470,   0.20196,   0.18004,   0.00704,    8.1043
   34434,   15687,0.93750000,    0.2096,   0.37763,   0.00000,   0.25425,   0.01154,    8.9501
   34434,   15688,0.95312500,    0.1789,   0.27575,   0.00000,   0.14600,   0.03600,    9.2743
   34434,   15689,0.95312500,    0.1310,   0.24900,   0.00000,   0.19556,   0.01411,    9.0436
   34434,   15690,0.87500000,    0.3500,   0.25499,   0.00000,   0.13000,   0.04900,    8.9237
   34444,   15691,0.93750000,    0.2177,   0.28030,   0.13900,   0.10256,   0.00400,    9.6543
   34444,   15692,0.96875000,    0.1041,   0.32100,   0.00000,   0.19200,   0.00500,    9.0717
   34444,   15693,0.95312500,    0.1487,   0.31471,   0.00000,   0.25011,   0.01316,    8.5850
   34444,   15694,0.90625000,    0.1832,   0.24400,   0.00000,   0.12518,   0.00400,    8.9940
   34444,   15695,0.96875000,    0.0832,   0.20267,   0.00000,   0.15567,   0.00800,    8.9511
   34455,   15696,0.93750000,    0.1514,   0.35800,   0.17200,   0.21852,   0.01200,    8.6978
   34455,   15697,0.98437500,    0.0779,   0.35096,   0.00000,   0.12200,   0.00656,    8.7676
   34455,   15698,0.95312500,    0.0994,   0.23000,   0.00000,   0.16000,   0.00600,    8.4520
   34455,   15699,0.90625000,    0.3447,   0.28914,   0.00000,   0.13599,   0.01500,    8.4204
   34455,   15700,0.93750000,    0.1435,   0.26799,   0.00000,   0.15501,   0.04499,    8.1992
   34466,   15701,0.96875000,    0.1069,   0.28500,   0.14284,   0.13607,   0.01400,    8.6494
   34466,   15702,0.96875000,    0.0616,   0.33800,   0.00000,   0.14699,   0.01101,    7.9219
   34466,   15703,0.90625000,    0.1920,   0.36414,   0.00000,   0.25199,   0.01200,    8.0627
   34466,   15704,0.96875000,    0.1251,   0.28401,   0.00000,   0.11300,   0.00400,    8.4201
   34466,   15705,0.96875000,    0.1189,   0.24771,   0.00000,   0.14800,   0.00900,    8.3063
   34477,   15706,0.98437500,    0.0800,   0.21500,   0.17900,   0.14600,   0.00600,    8.4538
   34477,   15707,0.95312500,    0.1811,   0.30105,   0.00000,   0.13477,   0.00599,    7.9969
   34477,   15708,0.95312500,    0.2079,   0.32737,   0.00000,   0.11013,   0.00401,    8.4259
   34477,   15709,0.93750000,    0.1556,   0.29808,   0.00000,   0.23398,   0.01200,    8.4215
   34477,   15710,0.95312500,    0.2436,   0.27899,   0.00000,   0.20600,   0.01201,    8.3858
   34487,   15711,0.98437500,    0.0832,   0.22664,   0.12800,   0.10300,   0.00400,    8.5140
   34487,   15712,0.90625000,    0.2790,   0.32400,   0.00000,   0.14700,   0.00600,    8.3035
   34487,   15713,0.87500000,    0.4269,   0.34737,   0.00000,   0.22802,   0.01140,    8.3985
   34487,   15714,0.93750000,    0.1931,   0.22300,   0.00000,   0.12100,   0.00600,    8.5168
   34487,   15715,0.95312500,    0.1488,   0.29200,   0.00000,   0.14300,   0.00500,    7.6351
   34498,   15716,0.95312500,    0.1517,   0.30151,   0.21736,   0.22342,   0.01352,    8.1126
   34498,   15717,0.90625000,    0.2374,   0.26418,   0.00000,   0.10969,   0.00500,    8.2937
   34498,   15718,0.90625000,    0.2384,   0.27945,   0.00000,   0.19030,   0.00500,    7.8657
   34498,   15719,0.98437500,    0.1375,   0.30085,   0.00000,   0.24584,   0.01300,    8.8346
   34498,   15720,0.95312500,    0.1769,   0.32000,   0.00000,   0.11400,   0.00500,    8.7300
   34508,   15721,0.89062500,    0.3295,   0.28410,   0.16300,   0.23500,   0.01200,    8.0592
   34508,   15722,0.93750000,    0.1585,   0.31611,   0.00000,   0.14700,   0.00500,    8.7828
   34508,   15723,0.93750000,    0.2218,   0.39802,   0.00000,   0.12800,   0.00400,    8.7052
   34508,   15724,0.93750000,    0.2639,   0.28000,   0.00000,   0.18900,   0.00400,    7.9384
   34508,   15725,0.92187500,    0.1936,   0.28800,   0.00000,   0.24299,   0.01100,    7.8356
   34518,   15726,0.90625000,    0.2332,   0.30226,   0.14000,   0.19069,   0.01551,    8.9751
   34518,   15727,0.93750000,    0.1743,   0.33348,   0.00000,   0.22400,   0.01372,    9.5781
   34518,   15728,0.90625000,    0.2865,   0.34462,   0.00000,   0.17708,   0.01000,    9.0573
   34518,   15729,0.96875000,    0.1548,   0.25200,   0.00000,   0.12100,   0.00500,    8.7855
   34518,   15730,0.96875000,    0.0635,   0.33746,   0.00000,   0.19700,   0.00900,    8.7786
   34529,   15731,0.95312500,    0.1666,   0.35211,   0.19089,   0.19100,   0.00400,    8.4805
   34529,   15732,0.92187500,    0.2201,   0.22136,   0.00000,   0.11243,   0.00399,    8.8301
   34529,   15733,0.98437500,    0.0757,   0.20600,   0.00000,   0.12600,   0.00600,    8.5264
   34529,   15734,0.90625000,    0.2838,   0.37000,   0.00000,   0.13600,   0.00500,    9.2173
   34529,   15735,0.95312500,    0.1473,   0.33944,   0.00000,   0.20300,   0.00400,    8.8265
   34540,   15736,0.90625000,    0.2879,   0.37568,   0.18818,   0.19960,   0.00600,    8.8678
   34540,   15737,0.96875000,    0.1319,   0.34200,   0.00000,   0.25200,   0.01200,    8.4859
   34540,   15738,0.90625000,    0.2257,   0.19764,   0.00000,   0.13100,   0.01000,    8.2248
   34540,   15739,0.89062500,    0.2058,   0.21400,   0.00000,   0.14400,   0.00500,    7.7817
   34540,   15740,0.95312500,    0.1461,   0.27300,   0.00000,   0.14500,   0.00500,    9.5473
   34551,   15741,0.95312500,    0.2329,   0.31207,   0.17722,   0.11500,   0.00500,    8.8759
   34551,   15742,0.96875000,    0.0806,   0.35939,   0.00000,   0.22501,   0.00699,    8.9222
   34551,   15743,0.93750000,    0.1968,   0.34700,   0.00000,   0.22600,   0.01200,    8.6829
   34551,   15744,0.92187500,    0.2737,   0.32025,   0.00000,   0.12600,   0.00500,    8.6286
   34551,   15745,0.90625000,    0.2291,   0.30964,   0.00000,   0.14500,   0.01100,    9.2002
   34562,   15746,0.93750000,    0.1554,   0.27187,   0.18996,   0.18108,   0.00500,    8.7410
   34562,   15747,0.96875000,    0.1506,   0.33711,   0.00000,   0.18073,   0.00500,    7.6576
   34562,   15748,0.89062500,    0.2698,   0.28083,   0.00000,   0.21928,   0.00600,    8.5276
   34562,   15749,0.93750000,    0.1342,   0.34200,   0.00000,   0.23600,   0.01300,    8.8738
   34562,   15750,0.95312500,    0.1493,   0.28970,   0.00000,   0.12356,   0.00700,    8.7394
   34572,   15751,0.93750000,    0.2005,   0.29300,   0.17201,   0.24005,   0.01200,    9.4432
   34572,   15752,0.96875000,    0.1612,   0.23100,   0.00000,   0.18000,   0.00700,    8.6108
   34572,   15753,0.93750000,    0.1373,   0.39877,   0.00000,   0.15803,   0.00497,    8.9205
   34572,   15754,0.90625000,    0.2583,   0.33400,   0.00000,   0.25611,   0.00500,    9.3042
   34572,   15755,0.89062500,    0.3790,   0.29675,   0.00000,   0.24000,   0.01200,    8.5171
   34583,   15756,0.89062500,    0.2835,   0.28600,   0.17500,   0.25500,   0.01100,    8.6084
   34583,   15757,0.89062500,    0.4022,   0.31601,   0.00000,   0.21606,   0.01200,    9.1039
   34583,   15758,0.95312500,    0.1379,   0.38778,   0.00000,   0.16300,   0.00904,    9.5311
   34583,   15759,0.89062500,    0.2525,   0.32613,   0.00000,   0.11096,   0.00400,    8.5672
   34583,   15760,0.95312500,    0.0980,   0.33004,   0.00000,   0.20200,   0.01000,    9.4664
   34594,   15761,0.90625000,    0.3275,   0.32201,   0.20900,   0.18325,   0.00500,    9.0514
   34594,   15762,0.98437500,    0.1173,   0.31500,   0.00000,   0.23300,   0.01600,    9.1557
   34594,   15763,0.96875000,    0.0782,   0.25200,   0.00000,   0.22300,   0.01000,    8.6977
   34594,   15764,0.98437500,    0.0774,   0.42656,   0.00000,   0.13108,   0.00500,    9.2184
   34594,   15765,0.95312500,    0.1698,   0.37209,   0.00000,   0.21200,   0.01200,    8.3581
   34605,   15766,0.98437500,    0.0535,   0.33800,   0.21358,   0.20300,   0.00600,    8.2740
   34605,   15767,0.95312500,    0.1370,   0.30669,   0.00000,   0.21300,   0.01200,    8.5527
   34605,   15768,0.96875000,    0.1108,   0.27800,   0.00000,   0.21100,   0.01400,    8.2104
   34605,   15769,0.96875000,    0.1431,   0.29258,   0.00000,   0.16412,   0.04858,    8.6755
   34605,   15770,0.92187500,    0.1942,   0.31594,   0.00000,   0.10800,   0.00400,    8.8851
   34617,   15771,0.93750000,    0.1940,   0.40620,   0.21100,   0.15357,   0.00600,    8.5611
   34617,   15772,0.95312500,    0.2460,   0.33960,   0.00000,   0.22000,   0.00700,    8.3994
   34617,   15773,0.92187500,    0.1586,   0.31500,   0.00000,   0.11807,   0.01200,    8.5802
   34617,   15774,0.96875000,    0.1393,   0.31897,   0.00000,   0.21000,   0.01300,    8.6234
   34617,   15775,0.93750000,    0.1661,   0.24900,   0.00000,   0.19755,   0.01200,    8.5129
   34627,   15776,0.93750000,    0.1218,   0.28561,   0.14200,   0.13500,   0.00700,    8.4924
   34627,   15777,0.98437500,    0.0904,   0.23700,   0.00000,   0.15200,   0.00600,    8.5588
   34627,   15778,0.93750000,    0.1773,   0.41099,   0.00000,   0.17300,   0.00601,    8.5397
   34627,   15779,0.93750000,    0.1542,   0.36325,   0.00000,   0.19710,   0.00400,    8.8911
   34627,   15780,0.95312500,    0.2152,   0.37383,   0.00000,   0.24054,   0.01199,    8.7014
   34638,   15781,0.93750000,    0.1724,   0.32844,   0.21966,   0.20264,   0.01500,    8.6847
   34638,   15782,0.89062500,    0.2174,   0.27487,   0.00000,   0.15677,   0.00551,    9.0345
   34638,   15783,0.95312500,    0.1544,   0.29654,   0.00000,   0.13851,   0.00599,    8.2701
   34638,   15784,0.93750000,    0.1866,   0.33165,   0.00000,   0.18736,   0.00704,    8.1712
   34638,   15785,0.98437500,    0.1044,   0.33341,   0.00000,   0.24092,   0.01200,    8.8065
   34649,   15786,0.92187500,    0.2487,   0.38140,   0.16471,   0.25898,   0.01104,    8.5916
   34649,   15787,0.90625000,    0.1727,   0.32417,   0.00000,   0.22630,   0.01103,    8.6566
   34649,   15788,0.98437500,    0.1061,   0.30441,   0.00000,   0.12351,   0.00452,    8.5334
   34649,   15789,0.93750000,    0.1509,   0.28084,   0.00000,   0.16493,   0.00599,    8.6208
   34649,   15790,0.95312500,    0.1681,   0.30514,   0.00000,   0.17941,   0.00600,    8.9010
   34660,   15791,0.98437500,    0.1052,   0.34849,   0.19804,   0.16838,   0.00400,    8.8475
   34660,   15792,0.93750000,    0.1415,   0.33236,   0.00000,   0.24719,   0.01305,    8.9588
   34660,   15793,0.93750000,    0.1622,   0.27630,   0.00000,   0.20776,   0.01304,    8.8119
   34660,   15794,0.95312500,    0.0960,   0.36734,   0.00000,   0.16144,   0.00600,    8.3510
   34660,   15795,0.96875000,    0.1515,   0.32700,   0.00000,   0.20135,   0.01652,    8.8090
   34672,   15796,0.93750000,    0.2865,   0.33805,   0.17638,   0.24001,   0.01204,    8.5691
   34672,   15797,0.95312500,    0.1661,   0.41354,   0.00000,   0.12674,   0.00605,    9.0676
   34672,   15798,0.89062500,    0.2569,   0.25800,   0.00000,   0.21800,   0.01300,    9.2005
   34672,   15799,0.96875000,    0.0982,   0.31300,   0.00000,   0.14901,   0.00899,    8.7729
   34672,   15800,0.92187500,    0.1827,   0.34501,   0.00000,   0.12702,   0.00600,    8.5712
   34684,   15801,0.95312500,    0.1914,   0.30685,   0.20215,   0.12984,   0.00999,    8.3767
   34684,   15802,0.87500000,    0.3201,   0.28600,   0.00000,   0.14305,   0.01300,    8.6990
   34684,   15803,0.93750000,    0.3024,   0.32899,   0.00000,   0.12200,   0.00500,    9.2402
   34684,   15804,0.85937500,    0.2775,   0.33400,   0.00000,   0.13806,   0.00700,    7.9452
   34684,   15805,0.93750000,    0.1653,   0.33100,   0.00000,   0.24000,   0.01100,    9.0637
   34694,   15806,0.96875000,    0.1421,   0.31805,   0.13760,   0.22809,   0.01300,    8.5845
   34694,   15807,0.92187500,    0.2153,   0.30695,   0.00000,   0.22549,   0.01200,    9.0875
   34694,   15808,0.85937500,    0.4053,   0.35025,   0.00000,   0.21500,   0.01200,    8.4170
   34694,   15809,0.93750000,    0.1953,   0.25405,   0.00000,   0.12912,   0.00500,    9.4436
   34694,   15810,0.89062500,    0.2361,   0.27112,   0.00000,   0.13700,   0.00599,    8.6537
   34706,   15811,0.93750000,    0.2066,   0.27731,   0.19490,   0.17900,   0.01300,    8.7301
   34706,   15812,0.95312500,    0.1163,   0.27404,   0.00000,   0.11000,   0.00400,    8.8453
   34706,   15813,0.92187500,    0.2012,   0.35867,   0.00000,   0.19200,   0.00400,    8.9570
   34706,   15814,0.95312500,    0.1368,   0.29100,   0.00000,   0.25700,   0.01200,    8.9259
   34706,   15815,0.96875000,    0.0740,   0.27106,   0.00000,   0.12100,   0.00400,    9.1885
   34716,   15816,0.92187500,    0.2401,   0.28200,   0.15900,   0.16100,   0.00500,    9.6283
   34716,   15817,0.98437500,    0.1152,   0.32064,   0.00000,   0.14700,   0.00500,    8.3199
   34716,   15818,0.95312500,    0.1716,   0.32600,   0.00000,   0.14098,   0.00700,    9.0178
   34716,   15819,0.92187500,    0.2366,   0.29015,   0.00000,   0.16000,   0.04815,    8.8145
   34716,   15820,0.95312500,    0.1667,   0.29563,   0.00000,   0.18000,   0.01201,    9.4624
   34728,   15821,0.95312500,    0.1687,   0.33248,   0.18600,   0.12066,   0.00403,    8.7405
   34728,   15822,0.93750000,    0.1902,   0.27800,   0.00000,   0.13400,   0.00600,    9.6491
   34728,   15823,0.90625000,    0.2596,   0.26600,   0.00000,   0.14100,   0.00900,    8.8831
   34728,   15824,0.93750000,    0.2033,   0.32600,   0.00000,   0.14100,   0.01100,    9.2259
   34728,   15825,0.95312500,    0.0902,   0.27106,   0.00000,   0.11400,   0.00600,    8.9200
   34740,   15826,0.93750000,    0.1760,   0.23400,   0.17600,   0.14900,   0.00500,    8.7190
   34740,   15827,0.93750000,    0.2001,   0.34611,   0.00000,   0.16000,   0.00500,    9.0520
   34740,   15828,0.95312500,    0.1355,   0.32200,   0.00000,   0.20700,   0.00500,    8.3549
   34740,   15829,0.93750000,    0.2382,   0.28022,   0.00000,   0.21300,   0.01500,    9.1198
   34740,   15830,0.96875000,    0.1142,   0.30817,   0.00000,   0.14200,   0.04399,    8.0642
   34750,   15831,0.92187500,    0.2589,   0.31400,   0.13093,   0.24108,   0.01200,    8.4080
   34750,   15832,0.96875000,    0.1082,   0.26100,   0.00000,   0.16100,   0.00700,    8.5812
   34750,   15833,0.84375000,    0.3078,   0.36854,   0.00000,   0.16400,   0.00699,    9.0938
   34750,   15834,0.95312500,    0.1153,   0.26000,   0.00000,   0.21600,   0.00500,    8.5782
   34750,   15835,0.93750000,    0.2117,   0.30157,   0.00000,   0.13000,   0.00800,    8.9353
   34761,   15836,0.93750000,    0.1724,   0.33825,   0.15900,   0.22500,   0.01200,    8.8832
   34761,   15837,0.96875000,    0.0852,   0.23900,   0.00000,   0.19756,   0.01200,    8.7261
   34761,   15838,0.93750000,    0.1835,   0.30499,   0.00000,   0.12999,   0.00601,    8.8976
   34761,   15839,0.95312500,    0.1854,   0.28800,   0.00000,   0.16861,   0.00400,    8.6574
   34761,   15840,0.93750000,    0.1904,   0.31600,   0.00000,   0.22000,   0.01300,    9.0460
   34772,   15841,0.95312500,    0.2633,   0.34554,   0.20256,   0.21800,   0.00900,    8.2395
   34772,   15842,0.93750000,    0.2061,   0.30811,   0.00000,   0.16400,   0.04800,    8.5317
   34772,   15843,0.92187500,    0.2969,   0.25000,   0.00000,   0.15200,   0.02800,    8.4468
   34772,   15844,0.87500000,    0.3763,   0.30680,   0.00000,   0.13300,   0.00500,    8.7054
   34772,   15845,0.95312500,    0.1822,   0.23300,   0.00000,   0.16024,   0.00500,    8.7360
   34783,   15846,0.92187500,    0.1565,   0.31583,   0.17500,   0.22900,   0.00900,    8.7599
   34783,   15847,0.89062500,    0.2599,   0.27600,   0.00000,   0.19800,   0.01200,    8.3817
   34783,   15848,0.89062500,    0.2021,   0.27986,   0.00000,   0.17700,   0.01400,    8.7602
   34783,   15849,0.95312500,    0.1557,   0.22704,   0.00000,   0.20484,   0.01053,    8.3493
   34783,   15850,0.93750000,    0.1910,   0.32328,   0.00000,   0.12973,   0.00500,    9.2730
   34794,   15851,0.87500000,    0.3142,   0.28530,   0.17402,   0.14770,   0.04555,    9.2734
   34794,   15852,0.95312500,    0.1798,   0.25748,   0.00000,   0.19876,   0.01200,    8.7232
   34794,   15853,0.96875000,    0.0769,   0.36807,   0.00000,   0.19743,   0.01303,    8.8182
   34794,   15854,0.95312500,    0.1524,   0.30370,   0.00000,   0.14116,   0.01252,    7.9971
   34794,   15855,0.92187500,    0.1989,   0.25963,   0.00000,   0.15072,   0.00603,    8.3597
   34806,   15856,0.87500000,    0.3311,   0.31486,   0.17864,   0.12738,   0.01200,    9.1758
   34806,   15857,0.95312500,    0.1367,   0.28262,   0.00000,   0.11019,   0.00503,    9.0774
   34806,   15858,0.96875000,    0.1139,   0.34114,   0.00000,   0.18383,   0.00500,    8.3966
   34806,   15859,0.92187500,    0.1551,   0.35984,   0.00000,   0.24448,   0.01000,    9.8648
   34806,   15860,0.96875000,    0.1062,   0.42787,   0.00000,   0.11021,   0.00440,    8.5125
   34817,   15861,0.96875000,    0.0766,   0.21992,   0.18901,   0.13008,   0.00752,    8.2715
   34817,   15862,0.95312500,    0.1829,   0.30128,   0.00000,   0.15197,   0.00801,    8.2500
   34817,   15863,0.90625000,    0.1874,   0.28841,   0.00000,   0.10754,   0.00352,    8.9867
   34817,   15864,0.90625000,    0.3608,   0.31100,   0.00000,   0.19120,   0.00500,    8.6432
   34817,   15865,0.96875000,    0.1383,   0.26499,   0.00000,   0.24200,   0.01401,    8.3246
   34827,   15866,0.93750000,    0.1318,   0.32100,   0.14000,   0.20913,   0.01200,    8.2318
   34827,   15867,0.98437500,    0.0630,   0.26500,   0.00000,   0.16700,   0.00600,    8.5968
   34827,   15868,0.93750000,    0.1605,   0.32600,   0.00000,   0.14104,   0.00600,    8.2997
   34827,   15869,0.95312500,    0.2024,   0.32500,   0.00000,   0.21500,   0.00600,    8.5876
   34827,   15870,0.98437500,    0.0665,   0.29700,   0.00000,   0.23700,   0.01200,    9.8740
   34838,   15871,0.93750000,    0.1555,   0.32176,   0.21600,   0.21457,   0.00653,    8.4145
   34838,   15872,0.95312500,    0.1196,   0.26800,   0.00000,   0.21000,   0.01200,    7.9791
   34838,   15873,0.95312500,    0.1421,   0.34114,   0.00000,   0.15600,   0.01000,    9.0236
   34838,   15874,0.85937500,    0.3639,   0.37200,   0.00000,   0.10900,   0.00400,    8.3963
   34838,   15875,0.93750000,    0.1737,   0.33021,   0.00000,   0.20600,   0.00500,    8.7463
   34849,   15876,0.87500000,    0.2513,   0.31774,   0.20900,   0.19900,   0.01300,    8.3008
   34849,   15877,0.95312500,    0.1086,   0.24200,   0.00000,   0.19722,   0.01000,    8.7130
   34849,   15878,0.84375000,    0.3735,   0.28100,   0.00000,   0.18700,   0.01600,    8.7828
   34849,   15879,0.96875000,    0.0826,   0.37119,   0.00000,   0.10614,   0.00400,    8.2845
   34849,   15880,0.90625000,    0.3408,   0.22952,   0.00000,   0.20104,   0.01000,    8.4356
   34860,   15881,0.90625000,    0.2796,   0.40000,   0.22278,   0.21800,   0.01099,    7.9197
   34860,   15882,0.90625000,    0.1962,   0.31339,   0.00000,   0.24539,   0.01120,    8.4242
   34860,   15883,0.85937500,    0.5225,   0.30901,   0.00000,   0.18401,   0.01499,    8.5564
   34860,   15884,0.90625000,    0.1869,   0.36908,   0.00000,   0.19508,   0.01200,    8.7156
   34860,   15885,0.90625000,    0.1811,   0.25900,   0.00000,   0.15400,   0.00500,    8.1355
   34872,   15886,0.92187500,    0.2187,   0.26500,   0.18212,   0.17700,   0.01300,    9.2750
   34872,   15887,0.96875000,    0.1511,   0.32701,   0.00000,   0.13700,   0.00500,    9.9334
   34872,   15888,0.95312500,    0.0981,   0.26707,   0.00000,   0.14570,   0.00600,    9.5054
   34872,   15889,0.98437500,    0.1190,   0.25700,   0.00000,   0.13500,   0.04400,    9.1801
   34872,   15890,0.95312500,    0.1421,   0.38616,   0.00000,   0.14400,   0.00900,    8.2947
   34883,   15891,0.92187500,    0.1838,   0.28109,   0.13000,   0.24200,   0.01500,    9.5576
   34883,   15892,0.95312500,    0.1521,   0.30801,   0.00000,   0.12557,   0.01200,    8.7183
   34883,   15893,0.95312500,    0.1640,   0.32100,   0.00000,   0.12499,   0.01000,    8.8526
   34883,   15894,0.96875000,    0.1526,   0.33587,   0.00000,   0.11231,   0.00426,    8.9397
   34883,   15895,0.92187500,    0.2349,   0.30519,   0.00000,   0.19500,   0.00500,    8.7833
   34894,   15896,0.89062500,    0.2716,   0.34700,   0.24130,   0.24000,   0.01000,    8.4742
   34894,   15897,0.87500000,    0.3249,   0.25770,   0.00000,   0.11100,   0.00400,    8.7191
   34894,   15898,0.90625000,    0.2832,   0.31900,   0.00000,   0.18300,   0.00600,    8.7990
   34894,   15899,0.95312500,    0.1486,   0.45389,   0.00000,   0.24659,   0.01300,    8.8600
   34894,   15900,0.98437500,    0.0977,   0.33840,   0.00000,   0.11833,   0.00400,    8.7546
   34905,   15901,0.95312500,    0.1192,   0.33700,   0.20887,   0.25186,   0.01200,    8.8030
   34905,   15902,0.95312500,    0.0898,   0.31260,   0.00000,   0.14700,   0.00701,    8.3193
   34905,   15903,0.95312500,    0.2104,   0.33700,   0.00000,   0.13660,   0.00600,    9.3245
   34905,   15904,0.90625000,    0.2295,   0.41779,   0.00000,   0.21458,   0.00700,    8.8235
   34905,   15905,0.92187500,    0.2715,   0.35701,   0.00100,   0.26900,   0.01200,    8.4219
   34915,   15906,0.96875000,    0.1174,   0.33602,   0.13607,   0.25114,   0.01100,    8.5921
   34915,   15907,0.95312500,    0.1265,   0.30235,   0.00000,   0.24599,   0.01300,    8.9678
   34915,   15908,0.89062500,    0.1948,   0.30500,   0.00000,   0.14500,   0.01000,    8.9912
   34915,   15909,0.95312500,    0.1088,   0.29500,   0.00000,   0.13900,   0.00400,    8.3209
   34915,   15910,0.93750000,    0.1757,   0.26800,   0.00000,   0.22295,   0.00800,    8.5614
   34926,   15911,0.92187500,    0.2835,   0.36648,   0.19516,   0.17704,   0.00400,    8.5550
   34926,   15912,0.89062500,    0.3015,   0.26631,   0.00000,   0.20760,   0.01204,    8.4509
   34926,   15913,0.95312500,    0.1301,   0.32340,   0.00000,   0.19700,   0.01000,    8.6064
   34926,   15914,0.89062500,    0.2920,   0.33100,   0.00000,   0.14700,   0.00700,    8.3724
   34926,   15915,0.92187500,    0.2365,   0.38940,   0.00000,   0.10799,   0.00400,    8.3793
   34938,   15916,0.93750000,    0.1373,   0.20243,   0.18686,   0.13270,   0.00600,    8.4759
   34938,   15917,0.96875000,    0.0989,   0.20475,   0.00000,   0.13216,   0.00600,    9.0141
   34938,   15918,0.93750000,    0.1670,   0.34902,   0.00000,   0.12520,   0.00651,    8.7058
   34938,   15919,0.95312500,    0.1863,   0.27610,   0.00000,   0.22833,   0.00500,    8.4713
   34938,   15920,0.89062500,    0.2674,   0.35200,   0.00000,   0.15200,   0.00500,    8.4215
   34948,   15921,0.96875000,    0.1755,   0.29052,   0.17099,   0.16400,   0.01300,    8.5455
   34948,   15922,0.95312500,    0.1178,   0.26800,   0.00000,   0.19400,   0.01400,    8.7022
   34948,   15923,0.98437500,    0.0779,   0.25213,   0.00000,   0.20100,   0.01001,    8.4533
   34948,   15924,0.90625000,    0.2805,   0.34617,   0.00000,   0.11700,   0.00500,    9.1087
   34948,   15925,0.95312500,    0.0962,   0.28900,   0.00000,   0.15601,   0.00400,    8.5705
   34959,   15926,0.92187500,    0.2988,   0.25400,   0.18400,   0.20001,   0.01199,    8.4430
   34959,   15927,0.95312500,    0.1139,   0.30929,   0.00000,   0.11699,   0.00400,    9.0065
   34959,   15928,0.89062500,    0.2616,   0.26700,   0.00000,   0.15500,   0.01100,    8.4510
   34959,   15929,0.93750000,    0.2026,   0.24700,   0.00000,   0.12106,   0.01100,    8.7149
   34959,   15930,0.92187500,    0.1520,   0.26300,   0.00000,   0.14442,   0.04500,    8.8542
   34970,   15931,0.96875000,    0.1021,   0.27000,   0.12800,   0.12300,   0.00800,    8.7052
   34970,   15932,0.89062500,    0.2272,   0.44300,   0.00000,   0.17972,   0.00500,    8.6037
   34970,   15933,0.90625000,    0.3005,   0.40022,   0.00000,   0.21108,   0.00600,    8.5339
   34970,   15934,0.93750000,    0.1461,   0.24500,   0.00000,   0.18700,   0.01600,    8.4648
   34970,   15935,0.96875000,    0.1197,   0.25258,   0.00000,   0.15732,   0.00700,    8.2834
   34981,   15936,0.95312500,    0.2146,   0.34000,   0.19500,   0.24500,   0.01200,    8.4124
   34981,   15937,0.95312500,    0.1814,   0.28540,   0.00000,   0.14708,   0.00758,    9.0327
   34981,   15938,0.93750000,    0.1797,   0.31524,   0.00000,   0.16412,   0.00800,    8.6410
   34981,   15939,0.89062500,    0.3383,   0.39738,   0.00000,   0.20158,   0.00816,    8.9336
   34981,   15940,0.93750000,    0.1923,   0.32700,   0.00000,   0.21700,   0.01300,    8.7868
