     stp,     trn_a,     trn_l, time_send, time_recv, time_calc, time_eval,     grd_n,        cr
   16915,0.93750000,    0.1331,   0.05100,   0.06699,   0.23000,   0.00900,    7.3005,0.01000000
   16916,0.96875000,    0.0629,   0.03101,   0.08299,   0.25579,   0.01004,    7.0891,0.01000000
   16917,0.95312500,    0.1275,   0.05310,   0.07903,   0.22764,   0.00900,    6.9633,0.01000000
   16918,0.98437500,    0.1188,   0.05208,   0.07959,   0.23522,   0.00951,    6.8696,0.01000000
   16919,0.93750000,    0.2468,   0.05359,   0.07809,   0.23335,   0.00900,    8.1079,0.01000000
   16920,0.93750000,    0.2029,   0.04973,   0.08015,   0.23450,   0.00600,    6.4720,0.01000000
   16921,0.93750000,    0.1853,   0.05300,   0.08407,   0.23751,   0.00900,    7.5029,0.01000000
   16922,0.93750000,    0.1456,   0.05000,   0.07600,   0.23900,   0.00600,    7.7149,0.01000000
   16923,0.93750000,    0.1551,   0.05099,   0.07599,   0.22100,   0.00701,    7.4693,0.01000000
   16924,0.95312500,    0.0774,   0.05100,   0.08527,   0.24400,   0.00700,    7.3477,0.01000000
   16925,0.95312500,    0.1660,   0.06300,   0.07700,   0.24000,   0.01100,    7.8571,0.01000000
   16926,0.96875000,    0.1032,   0.05200,   0.08300,   0.22805,   0.01200,    7.5128,0.01000000
   16927,0.93750000,    0.1554,   0.07100,   0.07399,   0.22100,   0.01100,    7.1700,0.01000000
   16928,0.87500000,    0.2866,   0.05000,   0.07800,   0.23600,   0.00800,    7.4062,0.01000000
   16929,1.00000000,    0.0698,   0.05200,   0.08304,   0.22400,   0.00800,    7.2690,0.01000000
   16930,0.95312500,    0.1143,   0.06100,   0.07400,   0.22100,   0.01200,    7.1710,0.01000000
   16931,0.98437500,    0.0497,   0.05100,   0.07600,   0.23300,   0.01051,    7.1263,0.01000000
   16932,0.95312500,    0.1297,   0.04200,   0.07600,   0.22101,   0.01000,    7.0052,0.01000000
   16933,0.89062500,    0.2564,   0.02200,   0.08000,   0.24500,   0.00800,    7.4125,0.01000000
   16934,0.93750000,    0.1985,   0.05200,   0.06299,   0.23000,   0.01100,    7.4121,0.01000000
   16935,0.90625000,    0.2349,   0.03600,   0.08700,   0.23400,   0.00900,    7.2583,0.01000000
   16936,0.92187500,    0.3126,   0.04000,   0.07500,   0.24600,   0.01000,    7.6139,0.01000000
   16937,0.92187500,    0.2196,   0.06100,   0.07301,   0.21800,   0.01200,    7.9844,0.01000000
   16938,0.96875000,    0.1377,   0.04901,   0.07898,   0.22300,   0.00900,    7.0621,0.01000000
   16939,0.98437500,    0.0788,   0.02500,   0.08000,   0.22902,   0.00800,    7.0885,0.01000000
   16940,0.90625000,    0.2019,   0.02800,   0.07900,   0.22500,   0.01000,    6.9257,0.01000000
   16941,0.85937500,    0.3147,   0.02100,   0.08100,   0.23900,   0.00800,    7.3277,0.01000000
   16942,0.95312500,    0.1555,   0.05800,   0.06799,   0.23252,   0.01200,    7.8377,0.01000000
   16943,0.93750000,    0.1412,   0.02000,   0.07899,   0.22900,   0.00800,    7.9307,0.01000000
   16944,0.96875000,    0.1508,   0.06700,   0.06500,   0.22400,   0.01200,    7.6413,0.01000000
   16945,0.90625000,    0.3597,   0.02100,   0.08313,   0.23601,   0.00800,    7.6741,0.01000000
   16946,0.95312500,    0.1632,   0.03101,   0.06900,   0.24700,   0.01100,    7.7646,0.01000000
   16947,0.98437500,    0.0948,   0.02100,   0.07500,   0.23600,   0.00800,    7.6092,0.01000000
   16948,0.98437500,    0.1186,   0.03800,   0.07102,   0.22600,   0.01100,    7.6758,0.01000000
   16949,0.96875000,    0.1210,   0.03400,   0.07900,   0.23400,   0.01100,    8.0347,0.01000000
   16950,0.93750000,    0.1951,   0.02400,   0.08100,   0.23600,   0.00800,    7.3574,0.01000000
   16951,0.98437500,    0.0537,   0.03400,   0.08200,   0.22700,   0.01100,    6.9803,0.01000000
   16952,0.98437500,    0.1010,   0.03800,   0.07600,   0.23900,   0.01200,    6.2284,0.01000000
   16953,0.93750000,    0.1536,   0.06700,   0.08099,   0.22500,   0.01100,    7.1904,0.01000000
   16954,0.92187500,    0.3244,   0.06400,   0.08099,   0.22000,   0.01200,    6.8940,0.01000000
   16955,0.92187500,    0.1944,   0.05255,   0.08200,   0.22800,   0.01100,    8.3187,0.01000000
   16956,0.90625000,    0.3768,   0.05000,   0.08400,   0.23000,   0.00600,    7.5613,0.01000000
   16957,0.95312500,    0.1164,   0.04400,   0.08400,   0.24000,   0.00700,    7.9784,0.01000000
   16958,0.96875000,    0.0970,   0.03800,   0.08300,   0.23301,   0.01100,    7.4313,0.01000000
   16959,0.93750000,    0.1554,   0.06400,   0.07900,   0.23200,   0.01100,    6.9774,0.01000000
   16960,0.95312500,    0.1559,   0.03700,   0.08500,   0.23900,   0.01200,    8.1723,0.01000000
   16961,0.87500000,    0.3512,   0.03400,   0.08351,   0.23800,   0.01200,    6.7623,0.01000000
   16962,0.96875000,    0.1719,   0.07000,   0.08500,   0.23400,   0.01200,    8.2342,0.01000000
   16963,0.96875000,    0.1504,   0.05700,   0.08500,   0.21803,   0.01100,    7.3257,0.01000000
   16964,0.96875000,    0.0748,   0.06800,   0.08200,   0.22800,   0.01200,    7.7331,0.01000000
   16965,0.92187500,    0.2280,   0.05200,   0.08600,   0.23200,   0.00900,    7.4677,0.01000000
   16966,0.96875000,    0.0832,   0.03751,   0.08618,   0.22822,   0.01101,    7.3537,0.01000000
   16967,0.92187500,    0.2327,   0.06700,   0.08799,   0.23900,   0.01100,    7.4811,0.01000000
   16968,0.90625000,    0.1968,   0.06263,   0.08000,   0.22655,   0.01107,    7.3972,0.01000000
   16969,0.96875000,    0.2041,   0.05206,   0.08107,   0.22546,   0.00901,    7.8758,0.01000000
   16970,0.92187500,    0.1930,   0.02800,   0.08416,   0.23800,   0.01100,    7.6790,0.01000000
   16971,0.93750000,    0.1889,   0.03800,   0.07800,   0.23500,   0.01200,    7.7679,0.01000000
   16972,0.93750000,    0.1654,   0.02900,   0.07700,   0.23000,   0.01100,    7.5594,0.01000000
   16973,0.95312500,    0.1427,   0.02600,   0.08400,   0.22600,   0.01000,    7.2597,0.01000000
   16974,0.95312500,    0.1023,   0.05100,   0.08400,   0.23900,   0.00400,    7.7260,0.01000000
   16975,0.93750000,    0.2224,   0.02500,   0.07600,   0.24900,   0.00900,    7.9369,0.01000000
   16976,0.98437500,    0.0598,   0.02800,   0.07900,   0.24155,   0.01100,    7.5869,0.01000000
   16977,0.93750000,    0.1275,   0.04200,   0.08099,   0.24000,   0.01000,    7.6763,0.01000000
   16978,0.95312500,    0.1340,   0.02000,   0.08000,   0.23000,   0.00800,    7.6431,0.01000000
   16979,0.96875000,    0.1592,   0.05004,   0.06599,   0.22862,   0.01101,    7.7203,0.01000000
   16980,0.92187500,    0.1914,   0.05406,   0.08083,   0.21965,   0.01100,    7.7569,0.01000000
   16981,0.96875000,    0.1120,   0.05000,   0.07943,   0.22400,   0.01200,    7.3310,0.01000000
   16982,0.96875000,    0.1304,   0.04300,   0.07702,   0.24200,   0.00900,    7.7825,0.01000000
   16983,0.95312500,    0.1179,   0.02200,   0.08099,   0.24200,   0.00800,    7.4917,0.01000000
   16984,0.95312500,    0.1007,   0.04200,   0.09000,   0.24103,   0.00900,    7.8455,0.01000000
   16985,0.93750000,    0.2258,   0.05400,   0.07700,   0.23000,   0.01100,    7.5274,0.01000000
   16986,0.92187500,    0.1364,   0.05100,   0.07600,   0.23100,   0.00900,    6.9549,0.01000000
   16987,0.92187500,    0.2813,   0.04700,   0.07334,   0.23700,   0.00700,    7.8155,0.01000000
   16988,0.90625000,    0.2137,   0.04500,   0.08000,   0.24000,   0.00700,    8.3910,0.01000000
   16989,0.89062500,    0.2866,   0.05002,   0.07699,   0.23189,   0.01200,    7.1848,0.01000000
   16990,0.98437500,    0.0968,   0.05000,   0.07600,   0.23200,   0.00500,    8.0190,0.01000000
   16991,0.93750000,    0.1620,   0.05500,   0.07599,   0.23300,   0.00900,    7.6352,0.01000000
   16992,0.89062500,    0.2197,   0.03700,   0.07698,   0.23704,   0.01200,    8.2760,0.01000000
   16993,0.98437500,    0.0638,   0.05300,   0.07700,   0.23600,   0.00400,    7.8717,0.01000000
   16994,0.90625000,    0.2302,   0.05200,   0.07600,   0.22900,   0.00400,    7.8184,0.01000000
   16995,0.96875000,    0.0772,   0.06300,   0.08402,   0.22400,   0.01200,    7.5865,0.01000000
   16996,0.89062500,    0.2806,   0.04900,   0.07900,   0.23500,   0.00500,    7.2494,0.01000000
   16997,0.95312500,    0.1447,   0.03800,   0.07500,   0.23200,   0.01200,    8.3564,0.01000000
   16998,0.96875000,    0.0634,   0.04300,   0.07800,   0.23700,   0.01000,    6.9454,0.01000000
   16999,0.93750000,    0.1289,   0.05100,   0.07600,   0.22200,   0.01100,    7.3126,0.01000000
   17000,0.98437500,    0.0434,   0.04900,   0.07599,   0.23103,   0.00600,    7.5265,0.01000000
   17001,0.98437500,    0.0844,   0.02000,   0.07899,   0.23600,   0.00800,    7.7990,0.01000000
   17002,0.95312500,    0.0970,   0.03400,   0.06900,   0.24900,   0.01200,    7.3530,0.01000000
   17003,0.93750000,    0.2237,   0.03800,   0.08102,   0.23000,   0.01100,    7.6216,0.01000000
   17004,0.92187500,    0.1988,   0.02400,   0.08099,   0.24100,   0.00900,    6.5897,0.01000000
   17005,0.95312500,    0.1571,   0.03300,   0.08000,   0.23403,   0.01100,    7.4571,0.01000000
   17006,0.90625000,    0.2726,   0.03300,   0.08100,   0.22800,   0.01200,    7.2005,0.01000000
   17007,0.90625000,    0.2197,   0.03900,   0.08400,   0.23600,   0.01100,    7.6743,0.01000000
   17008,0.95312500,    0.1424,   0.02100,   0.08200,   0.23551,   0.00500,    7.3495,0.01000000
   17009,0.93750000,    0.1673,   0.02400,   0.07599,   0.24100,   0.00700,    7.2314,0.01000000
   17010,0.95312500,    0.1740,   0.02600,   0.09000,   0.21000,   0.00500,    7.3180,0.01000000
   17011,0.93750000,    0.1724,   0.03600,   0.08200,   0.23507,   0.01200,    7.4501,0.01000000
   17012,0.84375000,    0.4189,   0.02000,   0.08199,   0.24500,   0.00700,    7.8099,0.01000000
   17013,0.96875000,    0.0796,   0.05201,   0.06500,   0.24201,   0.00800,    7.5783,0.01000000
   17014,0.90625000,    0.2299,   0.05000,   0.07300,   0.23900,   0.00700,    6.7257,0.01000000
   17015,0.92187500,    0.1946,   0.06700,   0.08000,   0.23300,   0.01200,    7.9488,0.01000000
   17016,0.92187500,    0.2438,   0.07000,   0.07900,   0.21401,   0.01200,    7.8679,0.01000000
   17017,1.00000000,    0.0598,   0.06300,   0.08000,   0.23400,   0.01100,    7.3712,0.01000000
   17018,0.93750000,    0.1474,   0.05501,   0.08300,   0.22500,   0.01100,    7.7082,0.01000000
   17019,0.87500000,    0.1899,   0.06600,   0.07900,   0.22400,   0.01200,    7.6668,0.01000000
   17020,0.93750000,    0.2207,   0.05200,   0.07999,   0.22400,   0.01200,    8.1611,0.01000000
   17021,0.92187500,    0.1656,   0.05100,   0.08300,   0.24003,   0.00900,    7.9262,0.01000000
   17022,0.96875000,    0.1248,   0.05200,   0.08400,   0.21700,   0.01000,    7.7836,0.01000000
   17023,0.90625000,    0.2751,   0.03300,   0.07900,   0.21300,   0.01100,    7.5425,0.01000000
   17024,0.93750000,    0.1272,   0.03059,   0.04700,   0.26449,   0.01252,    7.3547,0.01000000
   17025,0.98437500,    0.0718,   0.03451,   0.05800,   0.26898,   0.01351,    7.8503,0.01000000
   17026,0.98437500,    0.1100,   0.03500,   0.04255,   0.26662,   0.01302,    7.9087,0.01000000
   17027,0.93750000,    0.2616,   0.02659,   0.04806,   0.26721,   0.01202,    7.4368,0.01000000
   17028,0.93750000,    0.1565,   0.03612,   0.05969,   0.26778,   0.01301,    7.1949,0.01000000
   17029,0.92187500,    0.2284,   0.03700,   0.05140,   0.25792,   0.01251,    7.7810,0.01000000
   17030,0.90625000,    0.2633,   0.03531,   0.05711,   0.27434,   0.01251,    8.1356,0.01000000
   17031,0.95312500,    0.1808,   0.03200,   0.05454,   0.26121,   0.01253,    7.7870,0.01000000
   17032,0.95312500,    0.1116,   0.03384,   0.06006,   0.28656,   0.01302,    7.7584,0.01000000
   17033,0.90625000,    0.2483,   0.03403,   0.04501,   0.26403,   0.01198,    7.6752,0.01000000
   17034,0.98437500,    0.0667,   0.03161,   0.06196,   0.27453,   0.01157,    7.3122,0.01000000
   17035,0.90625000,    0.3704,   0.03803,   0.05187,   0.26643,   0.01294,    7.7843,0.01000000
   17036,0.96875000,    0.1430,   0.03304,   0.03909,   0.26994,   0.01202,    7.7480,0.01000000
   17037,0.95312500,    0.1495,   0.03653,   0.05913,   0.26669,   0.01300,    7.9344,0.01000000
   17038,0.96875000,    0.0807,   0.03352,   0.04567,   0.28166,   0.01200,    7.8120,0.01000000
   17039,0.89062500,    0.2949,   0.03805,   0.04611,   0.26541,   0.01301,    7.0219,0.01000000
   17040,0.96875000,    0.0980,   0.03351,   0.04713,   0.26512,   0.01223,    7.6217,0.01000000
   17041,0.93750000,    0.1483,   0.03610,   0.06305,   0.28245,   0.01303,    7.1668,0.01000000
   17042,0.92187500,    0.1499,   0.06864,   0.04734,   0.27994,   0.01248,    7.3801,0.01000000
   17043,0.93750000,    0.2358,   0.02003,   0.07545,   0.23750,   0.00799,    7.6358,0.01000000
   17044,0.96875000,    0.1637,   0.05013,   0.06474,   0.24657,   0.00400,    7.3043,0.01000000
   17045,0.92187500,    0.2311,   0.05716,   0.07357,   0.22980,   0.01103,    7.9225,0.01000000
   17046,0.90625000,    0.2193,   0.02601,   0.08227,   0.22632,   0.01000,    7.9491,0.01000000
   17047,0.92187500,    0.2236,   0.01800,   0.07686,   0.23688,   0.00801,    7.3519,0.01000000
   17048,0.89062500,    0.2625,   0.04564,   0.07904,   0.24529,   0.00702,    7.8436,0.01000000
   17049,0.92187500,    0.2409,   0.05855,   0.07744,   0.23435,   0.01092,    7.7313,0.01000000
   17050,0.92187500,    0.1886,   0.05353,   0.07416,   0.21850,   0.01203,    8.1626,0.01000000
   17051,0.96875000,    0.0855,   0.06857,   0.07141,   0.21941,   0.01146,    8.2115,0.01000000
   17052,0.96875000,    0.1216,   0.04606,   0.07393,   0.23182,   0.01100,    8.1009,0.01000000
   17053,0.90625000,    0.2580,   0.05554,   0.08059,   0.23157,   0.01101,    7.4982,0.01000000
   17054,1.00000000,    0.0301,   0.06005,   0.07413,   0.23023,   0.01202,    7.5608,0.01000000
   17055,0.96875000,    0.1323,   0.05700,   0.07600,   0.22331,   0.01100,    7.5223,0.01000000
   17056,0.98437500,    0.0799,   0.04900,   0.07900,   0.25400,   0.00700,    7.2663,0.01000000
   17057,0.92187500,    0.1945,   0.06900,   0.06900,   0.22500,   0.01200,    7.3090,0.01000000
   17058,0.93750000,    0.1939,   0.03300,   0.06900,   0.21800,   0.01100,    8.4100,0.01000000
   17059,0.96875000,    0.0997,   0.02600,   0.05100,   0.26700,   0.01100,    7.6060,0.01000000
   17060,0.87500000,    0.3233,   0.03501,   0.05700,   0.27099,   0.01300,    7.6353,0.01000000
   17061,0.98437500,    0.0694,   0.03700,   0.04800,   0.28200,   0.01300,    7.1481,0.01000000
   17062,0.95312500,    0.1278,   0.03100,   0.04000,   0.26600,   0.01200,    7.1276,0.01000000
   17063,0.95312500,    0.1043,   0.03400,   0.05600,   0.27700,   0.01200,    7.2650,0.01000000
   17064,0.92187500,    0.2040,   0.03200,   0.05400,   0.26300,   0.01200,    7.6530,0.01000000
   17065,0.93750000,    0.2576,   0.03100,   0.05300,   0.26900,   0.01300,    7.1005,0.01000000
   17066,0.96875000,    0.0818,   0.03900,   0.06401,   0.26900,   0.01200,    7.9607,0.01000000
   17067,0.93750000,    0.2144,   0.07600,   0.04500,   0.27900,   0.01200,    7.4418,0.01000000
   17068,0.87500000,    0.2764,   0.03301,   0.07700,   0.23252,   0.01200,    7.4162,0.01000000
   17069,0.85937500,    0.4147,   0.03400,   0.07700,   0.22901,   0.01199,    7.5681,0.01000000
   17070,0.96875000,    0.1090,   0.03200,   0.07700,   0.22701,   0.01200,    7.5686,0.01000000
   17071,0.96875000,    0.1250,   0.03800,   0.07700,   0.23052,   0.01100,    7.3725,0.01000000
   17072,0.93750000,    0.1766,   0.02400,   0.07800,   0.24700,   0.00800,    7.2822,0.01000000
   17073,0.98437500,    0.0674,   0.03300,   0.05500,   0.23600,   0.01200,    7.2145,0.01000000
   17074,0.96875000,    0.1761,   0.03600,   0.07100,   0.24100,   0.01100,    7.6280,0.01000000
   17075,0.93750000,    0.1549,   0.05000,   0.07800,   0.23300,   0.01100,    8.1152,0.01000000
   17076,0.92187500,    0.1991,   0.05600,   0.07500,   0.22851,   0.01200,    7.0477,0.01000000
   17077,0.95312500,    0.1078,   0.04100,   0.07800,   0.23600,   0.00900,    8.3404,0.01000000
   17078,0.93750000,    0.1823,   0.06000,   0.07500,   0.23500,   0.01200,    7.1300,0.01000000
   17079,0.96875000,    0.0912,   0.05700,   0.07901,   0.22466,   0.01200,    6.9808,0.01000000
   17080,0.93750000,    0.1695,   0.04900,   0.08199,   0.23300,   0.01200,    7.8051,0.01000000
   17081,0.98437500,    0.0726,   0.06404,   0.07800,   0.23502,   0.01102,    7.6861,0.01000000
   17082,0.96875000,    0.1342,   0.05704,   0.08105,   0.23314,   0.01201,    7.0989,0.01000000
   17083,0.96875000,    0.1052,   0.05000,   0.08006,   0.22269,   0.00600,    6.9379,0.01000000
   17084,0.98437500,    0.0521,   0.05400,   0.08700,   0.23901,   0.01200,    7.0132,0.01000000
   17085,0.95312500,    0.1259,   0.03200,   0.07600,   0.21700,   0.01100,    6.6220,0.01000000
   17086,0.92187500,    0.2088,   0.03103,   0.05100,   0.26108,   0.01201,    6.8278,0.01000000
   17087,0.92187500,    0.2001,   0.04000,   0.06108,   0.27674,   0.01200,    7.3415,0.01000000
   17088,0.98437500,    0.0779,   0.03400,   0.04400,   0.25900,   0.01300,    7.2194,0.01000000
   17089,0.96875000,    0.0948,   0.03300,   0.05500,   0.24154,   0.01100,    7.1475,0.01000000
   17090,0.92187500,    0.2083,   0.03300,   0.06100,   0.28500,   0.01200,    6.6137,0.01000000
   17091,0.95312500,    0.1276,   0.03600,   0.04500,   0.28000,   0.01300,    7.2301,0.01000000
   17092,0.92187500,    0.2996,   0.03222,   0.04500,   0.24920,   0.01201,    7.7759,0.01000000
   17093,0.95312500,    0.1584,   0.03400,   0.06000,   0.25801,   0.01300,    7.2794,0.01000000
   17094,0.95312500,    0.1588,   0.03459,   0.04900,   0.27905,   0.01200,    7.8447,0.01000000
   17095,0.93750000,    0.2176,   0.03300,   0.04600,   0.28200,   0.01200,    6.6972,0.01000000
   17096,0.98437500,    0.1190,   0.03600,   0.04400,   0.25700,   0.01200,    7.4705,0.01000000
   17097,0.96875000,    0.1243,   0.03500,   0.05000,   0.26814,   0.01200,    7.2316,0.01000000
   17098,0.90625000,    0.2571,   0.03500,   0.05300,   0.25900,   0.01100,    7.4027,0.01000000
   17099,0.95312500,    0.0949,   0.03400,   0.05900,   0.28000,   0.01200,    6.6537,0.01000000
   17100,0.90625000,    0.2302,   0.03200,   0.05002,   0.26955,   0.01200,    7.3419,0.01000000
   17101,0.93750000,    0.2428,   0.03500,   0.06500,   0.28100,   0.01200,    7.1903,0.01000000
   17102,0.90625000,    0.2082,   0.03500,   0.04900,   0.27313,   0.01200,    7.3459,0.01000000
   17103,0.90625000,    0.2633,   0.03600,   0.05900,   0.28300,   0.01200,    7.1213,0.01000000
   17104,0.95312500,    0.2101,   0.03200,   0.04700,   0.26600,   0.01200,    7.5932,0.01000000
   17105,0.95312500,    0.1692,   0.03100,   0.06400,   0.25958,   0.01200,    7.8797,0.01000000
   17106,0.92187500,    0.2689,   0.03400,   0.06100,   0.26200,   0.01100,    7.8128,0.01000000
   17107,0.98437500,    0.0898,   0.03400,   0.06500,   0.25000,   0.01207,    7.6189,0.01000000
   17108,0.90625000,    0.2022,   0.03400,   0.06500,   0.28500,   0.01300,    7.4989,0.01000000
   17109,0.90625000,    0.1766,   0.02600,   0.04700,   0.26900,   0.01100,    7.6012,0.01000000
   17110,0.95312500,    0.1452,   0.03800,   0.06600,   0.28229,   0.01300,    7.1701,0.01000000
